"name","id","lat","lon"
"Rochester, Rochester International Airport, MN","KGPH",39.3325,-94.3096
"Nakika Subsea Development Platform, MS","KPCD",37.87,-89.87
"Malmstrom Air Force Base, MT","KPOF",36.7739,-90.3249
"Moorhead Municipal Airport, MN","KVIH",38.1274,-91.7695
"Fletcher Field, Clarksdale, MS","KDMO",38.7074,-93.1759
"Slayton Municipal Airport, MN","KSIK",36.8989,-89.5618
"Keesler Air Force Base / Biloxi, MS","KRCM",38.7842,-93.8029
"Hattiesburg, Bobby L Chain Municipal Airport, MS","KSGF",37.2457,-93.3886
"Jackson, Jackson International Airport, MS","KSET",38.9297,-90.43
"Monett, MO","KSTJ",39.7719,-94.9097
"Waskish Municipal Airport, MN","KSTL",38.7487,-90.37
"Columbus/West Point/Starkville, Golden Triangle Regional Airport, MS","KSUS",38.6621,-90.652
"Warsaw Municipal Airport, MO","KRAW",38.3469,-93.3454
"Washington Regional Airport, MO","KFYG",38.58,-91
"West Plains, West Plains Municipal Airport, MO","KUNO",36.8784,-91.9027
"Sikeston Memorial Municipal Airport, MO","KSZL",38.7303,-93.5479
"Tunica, Tunica Municipal Airport, MS","KPMU",34.3635,-89.8926
"Gulfport - Gulfport-Biloxi International Airport, MS","KHSA",30.3678,-89.4546
"Harrisonville Lawrence Smith Memorial Airport, MO","KRNV",33.7611,-90.7579
"Moss Point - Trent Lott International Airport, MS","K0R0",30.46305,-88.53155
"Columbus Air Force Base, MS","KCBM",33.6438,-88.4438
"St. Louis, Spirit Of St. Louis Airport, MO","KGTR",33.4503,-88.5914
"Clinton, MO, MO","KCRX",34.915,-88.6035
"Worthington, Worthington Municipal Airport, MN","KCKM",34.2997,-90.5123
"Springfield, Springfield Regional Airport, MO","KSTF",33.4331,-88.8486
"Greenville, Mid Delta Regional Airport, MS","KGLH",33.4829,-90.9856
"Fort Bragg / Simmons Army Airfield, NC","KGWO",33.4943,-90.0847
"Mosby Midwest National Air Center Airport, MO","KGPT",30.4073,-89.0701
"Cut Bank, Cut Bank Municipal Airport, MT","KHBG",31.2648,-89.2528
"Hattiesburg/Laurel, Hattiesburg-Laurel Regional Airport, MS","KPIB",31.4671,-89.3371
"Maryville Northwest Missouri Regional Airport, MO","KHKS",32.3345,-90.2222
"Natchez, Hardy-Anders Field Natchez-Adams County Airport, MS","KJAN",32.3112,-90.0759
"Hatteras, Mitchell Field, NC","KJVW",32.3,-90.42
"Tracy, Tracy Municipal Airport, MN","KBIX",30.4104,-88.9244
"Jackson, Hawkins Field Airport, MS","KLUL",31.6726,-89.1722
"George M Bryan Airport, Starkville, MS","KMBO",32.4387,-90.1031
"McComb, McComb / Pike County / John E Lewis Field Airport, MS","KMCB",31.1785,-90.4719
"Meridian, Key Field, MS","KMEI",32.3326,-88.7519
"Meridian, Meridian Naval Air Station - McCain Field, MS","KNMM",32.5521,-88.5556
"St. Louis Lambert International Airport, MO","KM40",38.7525,-90.37361
"Poplar Bluff, Poplar Bluff Municipal Airport, MO","KPQL",30.4628,-88.5292
"Corinth, MS","KIKT",28.52,-88.28
"Tupelo, Tupelo Regional Airport, MS","KHEZ",31.61374,-91.29731
"Olive Branch, Olive Branch Airport, MS","KOLV",34.9787,-89.7869
"West Yellowstone, MT","KUOX",34.3843,-89.5368
"Madison Bruce Campbell Field Airport, MS","KUTA",34.681,-90.3467
"Albemarle, Stanly County Airport, NC","KTUP",34.2681,-88.7699
"Glendive, Dawson Community Airport, MT","KVKS",32.2393,-90.9284
"Bogue Field Marine Corps Auxiliary Field, NC","K5A6",34.69403,-77.02945
"Baker, Baker Municipal Airport, MT","KBHK",46.3476,-104.259
"Billings, Billings Logan International Airport, MT","KBIL",45.8077,-108.543
"Branson, MO","KBZN",45.7775,-111.153
"Burlington Alamance Regional Airport, NC","KBTM",45.9548,-112.497
"Vicksburg Municipal, MS","KCTB",48.6084,-112.376
"Dillon, Dillon Airport, MT","KDLN",45.2554,-112.553
"Greensboro, Piedmont Triad International Airport, NC","KEKS",45.2718,-111.649
"Glasgow, Glasgow International Airport, MT","KGGW",48.2125,-106.615
"Jefferson City, Jefferson City Memorial Airport, MO","KGDV",47.1387,-104.807
"Great Falls, Great Falls International Airport, MT","KGTF",47.482,-111.371
"Lewistown, Lewistown Municipal Airport, MT","KHVR",48.543,-109.762
"Erwin, Harnett County Airport, NC","KHLN",46.6068,-111.983
"Oxford, University-Oxford Airport, MS","KJDN",47.3288,-106.953
"Kalispell, Glacier Park International Airport, MT","KGPI",48.3105,-114.256
"LAUREL/NOBLE FIELD, MS","KLWT",47.0493,-109.467
"JB Williams Airport, MS","KLVM",45.6994,-110.448
"Mullan Pass, Mullan Pass Vor, MT","KGFA",47.5,-111.17
"Malta Airport, MT","KM75",48.36694,-107.91934
"Miles City, Frank Wiley Field Airport, MT","KMLS",46.428,-105.886
"Missoula, Missoula International Airport, MT","KMSO",46.9163,-114.091
"Columbia-Marion County Airport, MS","KMLP",47.45,-115.67
"Jefferson - Ashe County Airport, NC","KMVH",46.83,-108.93
"Sidney-Richland, MT","KSDY",47.7069,-104.193
"Jordan, Jordan Airport, MT","KWYS",44.6884,-111.118
"Wolf Point, Clayton Airport, MT","KOLF",48.0945,-105.575
"Ahoskie, Tri-County Airport, NC","KASJ",36.2975,-77.1709
"Anson County Airport, NC","KVUJ",35.4167,-80.1508
"Andrews-Murphy Airport, NC","KRHP",35.1952,-83.863
"St. Charles, St. Charles County Smartt Airport, MO","KAFP",35.0206,-80.0771
"Mount Airy/Surry County Airport, NC","KHBI",35.6545,-79.8947
"Asheville, Asheville Regional Airport, NC","KAVL",35.4362,-82.5418
"Beaufort Smith Field, NC","KMRH",34.7336,-76.6606
"Dare County Gunnery Range, NC","KNJM",34.6904,-77.0297
"Brunswick County Airport, NC","KSUT",33.9293,-78.075
"Butte, Bert Mooney Airport, MT","KBUY",36.0485,-79.4749
"Charlotte, Charlotte / Douglas International Airport, NC","KCLT",35.214,-80.9431
"Cherry Point Marine Corps Air Station, NC","KNKT",34.9009,-76.8807
"Concord Regional Airport, NC","KJQF",35.3878,-80.7091
"Currituck, Currituck County Airport, NC","KONX",36.3989,-76.0163
"Lexington, Davidson County Airport, NC","KEYF",34.6018,-78.5793
"Winona-Montgomery County Airport, MS","K2DP",33.465,-89.7302
"Duplin County Airport, NC","KDPL",35.0001,-77.9817
"Edenton, Northeastern Regional Airport, NC","KEDE",36.0277,-76.5671
"Elizabeth City C/G Regional Airport, NC","KECG",36.2606,-76.1746
"Helena Regional Airport, MT","KHRJ",35.3794,-78.733
"Pope Air Force Base, NC","KFAY",34.9912,-78.8803
"Greenwood, Greenwood-LeFlore Airport, MS","KFBG",35.1318,-78.9367
"Franklin County Airport, NC","KLHZ",36.0233,-78.3303
"Gastonia Municipal Airport, NC","KAKH",35.2026,-81.1499
"Goldsboro, Goldsboro-Wayne Municipal Airport, NC","KGWW",35.4606,-77.9649
"N BAR Ranch Airport, MT","KGSO",36.0978,-79.9373
"Halifax-Northampton Regional Airport, NC","KIXA",36.3298,-77.63523
"Livingston, Mission Field Airport, MT","KHSE",35.2328,-75.6178
"Henderson-Oxford Airport, NC","KHNZ",36.3616,-78.5292
"Hickory, Hickory Regional Airport, NC","KHKY",35.7411,-81.3895
"Hyde County Airport, NC","K7W6",35.56204,-75.95566
"Jackson County Airport, NC","K24A",35.3159,-83.2071
"Jacksonville, Albert J Ellis Airport, NC","KOAJ",34.8292,-77.6121
"Ennis - Big Sky Airport, MT","KGEV",36.4324,-81.4197
"Kill Devil Hills, First Flight Airport, NC","KFFA",36.0182,-75.6713
"Kinston, Kinston Regional Jetport at Stallings Field, NC","KISO",35.3314,-77.6088
"Laurinburg Maxton Airport, NC","KMEB",34.7919,-79.3658
"Curtis L Brown Jr. Field Airport, NC","KEXX",35.7811,-80.3038
"Lincolnton, Lincolnton-Lincoln County Regional Airport, NC","KIPJ",35.4833,-81.1613
"Mackall U. S. Army Airfield, NC","KHFF",35.03629,-79.49776
"Macon County Airport, NC","K1A5",35.22277,-83.41497
"Manteo / Dare County Regional, NC","KMQI",35.919,-75.6955
"MCAS New River, NC","KNCA",34.7084,-77.4397
"Glasgow, Glasgow International Airport, MT","KEQY",35.0188,-80.6202
"Morganton-Lenoir Airport, NC","KMRN",35.8202,-81.6114
"Asheboro, Asheboro Municipal Airport, NC","KMWK",36.4597,-80.553
"New Bern, Craven County Regional Airport, NC","KEWN",35.073,-77.0429
"North Wilkesboro, Wilkes County Airport, NC","KUKF",36.2228,-81.0983
"Pinehurst/Southern Pines, Moore County Airport, NC","KSOP",35.2374,-79.3912
"Piney Island, Bt-11 Bombing Range, NC","KNBT",35.02,-76.47
"Pitt-Greenville Airport, NC","KPGV",35.6352,-77.3853
"Fayetteville, Fayetteville Regional Airport, NC","KPOB",35.1709,-79.0145
"Raleigh / Durham, Raleigh-Durham International Airport, NC","KRDU",35.8776,-78.7875
"Reidsville, Rockingham County NC Shiloh Airport, NC","KSIF",36.4372,-79.851
"Rockingham-Hamlet Airport, NC","KRCZ",34.8913,-79.7596
"Rocky Mount, Rocky Mount-Wilson Regional Airport, NC","KRWI",35.8563,-77.8919
"Rowan County Airport, NC","KRUQ",35.6459,-80.5203
"Roxboro, Person County Airport, NC","KTDF",36.2849,-78.9842
"Rutherfordton, Rutherford County-Marchman Field Airport, NC","KFQD",35.4282,-81.9351
"Sampson County Airport, NC","KCTZ",34.9756,-78.3646
"Sanford, Sanford-Lee County Regional Airport, NC","KTTA",35.5837,-79.1008
"Seymour-Johnson Air Force Base, NC","KGSB",35.3394,-77.9606
"Shelby Municipal Airport, NC","KEHO",35.2556,-81.601
"Siler City Municipal Airport, NC","KSCR",35.7,-79.5
"Smithfield, Johnston County Airport, NC","KJNX",35.5409,-78.3903
"Statesville Municipal Airport, NC","KSVH",35.7653,-80.9539
"Washington, Warren Field Airport, NC","KOCW",35.5705,-77.0498
"Watauga County Hospital Heliport, NC","KTNB",36.2,-81.65
"Whiteville, Columbus County Municipal Airport, NC","KCPC",34.2729,-78.715
"Wilmington International Airport, NC","KILM",34.2706,-77.9026
"Winston Salem, Smith Reynolds Airport, NC","KINT",36.1337,-80.222
"BEACH, ND","K20U",46.93,-103.98
"Bismarck, Bismarck Municipal Airport, ND","KBIS",46.7727,-100.746
"CANDO, ND","K9D7",48.48,-99.23
"CARRINGTON, ND","K46D",47.45,-99.15
"CAVALIER, ND","K2C8",48.78377,-97.62964
"Cooperstown, ND","KS32",47.4228,-98.1059
"CROSBY, ND","KD50",48.93,-103.3
"Devils Lake, Devils Lake Municipal Airport, ND","KDVL",48.1142,-98.9088
"Dickinson, Dickinson Municipal Airport, ND","KDIK",46.7974,-102.802
"Fargo, Hector International Airport, ND","KFAR",46.9207,-96.8158
"Garrison, ND","KN60",47.64583,-101.43944
"Glen Ullin Regional Airport, ND","KD57",46.8128,-101.8602
"GRAFTON, ND","KGAF",48.4047,-97.3709
"Grand Forks Air Force Base, ND","KRDR",47.9611,-97.4012
"Grand Forks, Grand Forks International Airport, ND","KGFK",47.9493,-97.1761
"Gwinner, ND","KGWR",46.2187,-97.6432
"Harvey Municipal Airport, ND","K5H4",47.7912,-99.9317
"HAZEN, ND","KHZE",47.2899,-101.581
"Hettinger, Hettinger Municipal Airport, ND","KHEI",46.0149,-102.656
"Jamestown, Jamestown Municipal Airport, ND","KJMS",46.9297,-98.6782
"Langdon, ND","KD55",48.7531,-98.3937
"LINTON, ND","K7L2",46.22,-100.25
"MANDAN, ND","KY19",46.77,-100.9
"Minot Air Force Base, ND","KMIB",48.4156,-101.358
"Minot International Airport, ND","KMOT",48.2594,-101.28
"Oakes Municipal Airport, ND","K2D5",46.1731,-98.0799
"ROLLA, ND","K06D",48.88,-99.62
"RUGBY, ND","KRUG",48.3904,-100.024
"Stanley Municipal Airport, ND","K08D",48.3008,-102.4064
"TIOGA, ND","KD60",48.38,-102.9
"Wahpeton, Harry Stern Airport, ND","KBWP",46.2441,-96.6074
"Walhalla Municipal Airport, ND","K96D",48.94017,-97.90528
"WATFORD CITY, ND","KS25",47.8,-103.25
"Williston, Sloulin Field International Airport, ND","KISN",48.1779,-103.642
"Ainsworth Regional Airport, NE","KANW",42.5792,-99.993
"Albion Municipal Airport, NE","KBVN",41.7286,-98.0558
"Alliance, Alliance Municipal Airport, NE","KAIA",42.0532,-102.804
"Aurora, Aurora Municipal Airport, NE","KAUH",40.8941,-97.9946
"Beatrice Municipal, NE","KBIE",40.3013,-96.7541
"Blair Municipal Airport, NE","KBTA",41.4181,-96.1136
"Bravo (Pine Bluffs), NE","K1BW",41.52,-104
"Brewster Field Airport, NE","KHDE",40.4521,-99.3365
"Broken Bow, Broken Bow Municipal Airport, NE","KBBW",41.4365,-99.6422
"Chadron, Chadron Municipal Airport, NE","KCDR",42.8376,-103.095
"Columbus, Columbus Municipal Airport, NE","KOLU",41.448,-97.3426
"Falls City, Brenner Field Airport, NE","KFNB",40.0788,-95.592
"Fremont Municipal Airport, NE","KFET",41.4491,-96.5202
"Gordon Municipal, NE","KGRN",42.806,-102.175
"Grand Island, Central Nebraska Regional Airport, NE","KGRI",40.9675,-98.3096
"Hastings, Hastings Municipal Airport, NE","KHSI",40.6053,-98.4279
"Hebron, Hebron Municipal Airport, NE","KHJH",40.1522,-97.587
"Imperial, Imperial Municipal Airport, NE","KIML",40.5093,-101.621
"Kearney, Kearney Municipal Airport, NE","KEAR",40.727,-99.0068
"Kimball, Kimball Municipal Airport/Robert E Arraj Field, NE","KIBM",41.1881,-103.677
"Lexington, Jim Kelly Field Airport, NE","KLXN",40.791,-99.7773
"Lincoln, Lincoln Municipal Airport, NE","KLNK",40.851,-96.7592
"McCook, McCook Municipal Airport, NE","KMCK",40.2063,-100.592
"Nebraska City, Nebraska City Municipal Airport, NE","KAFK",40.6069,-95.8657
"Norfolk, Stefan Memorial Airport, NE","KOFK",41.9855,-97.4351
"North Platte, North Platte Regional Airport, NE","KLBF",41.1262,-100.684
"O'Neill / Baker Field, NE","KONL",42.4699,-98.6881
"Ogallala, Searle Field Airport, NE","KOGA",41.1195,-101.77
"Omaha - Eppley Airfield, NE","KOMA",41.3032,-95.8941
"Omaha / Offutt Air Force Base, NE","KOFF",41.1183,-95.9125
"Omaha, Millard Airport, NE","KMLE",41.196,-96.112
"Ord, Evelyn Sharp Field Airport, NE","KODX",41.6242,-98.9524
"Plattsmouth, Plattsmouth Municipal Airport, NE","KPMV",40.9502,-95.9179
"Scottsbluff, Heilig Field, NE","KBFF",41.874,-103.596
"Sidney, Sidney Municipal Airport, NE","KSNY",41.1013,-102.985
"Tekamah, Tekamah Municipal Airport, NE","KTQE",41.7635,-96.1779
"Thedford, Thomas County Airport, NE","KTIF",41.9622,-100.569
"Valentine, Miller Field, NE","KVTN",42.8578,-100.548
"Wahoo, NE","KAHQ",41.2413,-96.594
"Wayne, Wayne Municipal Airport, NE","KLCG",42.2419,-96.9814
"York, York Municipal Airport, NE","KJYR",40.8968,-97.6228
"Berlin, Berlin Municipal Airport, NH","KBML",44.5754,-71.1759
"Concord Municipal Airport, NH","KCON",43.2027,-71.5023
"Jaffrey Airport-Silver Ranch, NH","KAFN",42.8051,-72.003
"Keene, Dillant-Hopkins Airport, NH","KEEN",42.8984,-72.2708
"Laconia, Laconia Municipal Airport, NH","KLCI",43.5727,-71.4189
"Lebanon Municipal Airport, NH","KLEB",43.6261,-72.3042
"Manchester Airport, NH","KMHT",42.9326,-71.4357
"Mount Washington, NH","KMWN",44.27,-71.3
"Nashua - Boire Field Airport, NH","KASH",42.7817,-71.5148
"Pease Air Force Base / Portsmouth, NH","KPSM",43.0779,-70.8233
"Plymouth Municipal Airport, NH","K1P1",43.77714,-71.75598
"Rochester - Skyhaven Airport, NH","KDAW",43.2841,-70.9293
"Whitefield - Mount Washington Regional Airport, NH","KHIE",44.36764,-71.5445
"Andover, Aeroflex-Andover Airport, NJ","K12N",41.00928,-74.73628
"Atlantic City, Atlantic City International Airport, NJ","KACY",39.4576,-74.5772
"Belmar-Farmingdale, NJ","KBLM",40.1869,-74.1249
"Caldwell, Essex County Airport, NJ","KCDW",40.8752,-74.2814
"Lakehurst Naval Air Station, NJ","KNEL",40.0333,-74.3533
"Linden Airport, NJ","KLDJ",40.6174,-74.2446
"Mcguire Air Force Base, NJ","KWRI",40.0156,-74.5917
"Miller Air Park, NJ","KMJX",39.9275,-74.2924
"Millville, Millville Municipal Airport, NJ","KMIV",39.3678,-75.0722
"Morristown Municipal, NJ","KMMU",40.7994,-74.4149
"Mount Holly, South Jersey Regional Airport, NJ","KVAY",39.9429,-74.8457
"Newark, Newark International Airport, NJ","KEWR",40.6925,-74.1687
"Somerville, Somerset Airport, NJ","KSMQ",40.626,-74.6702
"Sussex, Sussex Airport, NJ","KFWN",41.2002,-74.623
"Teterboro, Teterboro Airport, NJ","KTEB",40.8501,-74.0608
"Trenton, Mercer County Airport, NJ","KTTN",40.2767,-74.8135
"Wildwood, Cape May County Airport, NJ","KWWD",39.0085,-74.9083
"Alamogordo-White, NM","KALM",32.8399,-105.991
"Albuquerque, Albuquerque International Airport, NM","KABQ",35.0402,-106.609
"Albuquerque, Double Eagle II Airport, NM","KAEG",35.1452,-106.795
"Angel Fire Airport, NM","KAXX",36.422,-105.29
"Artesia Municipal Airport, NM","KATS",32.8525,-104.468
"Belen Regional Airport, NM","KBRG",34.64586,-106.83634
"Cannon Air Force Base / Clovis, NM","KCVS",34.3828,-103.322
"Carlsbad, Cavern City Air Terminal Airport, NM","KCNM",32.3375,-104.263
"Clayton Municipal Airpark, NM","KCAO",36.4462,-103.167
"Clines Corners, NM","KCQC",35,-105.67
"Clovis Municipal Airport, NM","KCVN",34.4251,-103.079
"Deming Municipal Airport, NM","KDMN",32.2623,-107.721
"Dona Ana County Jetport, Santa Teresa, NM","KDNA",31.88,-106.7
"Farmington, Four Corners Regional Airport, NM","KFMN",36.7412,-108.23
"Gallup Municipal Airport, NM","KGUP",35.5111,-108.789
"Grant County Airport, NM","KSVC",32.6365,-108.156
"Grants, Grants-Milan Municipal Airport, NM","KGNT",35.1673,-107.902
"Hobbs / Lea County, NM","KHOB",32.6875,-103.217
"Holloman Air Force Base, NM","KHMN",32.8525,-106.107
"Las Cruces, Las Cruces International Airport, NM","KLRU",32.2894,-106.922
"Las Vegas Municipal Airport, NM","KLVS",35.6542,-105.142
"Los Alamos Airport, NM","KLAM",35.8798,-106.269
"Moriarty Municipal Airport, NM","K0E0",34.98374,-105.99576
"Raton Municipal - Crews Field Airport, NM","KRTN",36.7415,-104.502
"Roswell International Air Center Airport, NM","KROW",33.3016,-104.531
"Santa Fe County Municipal Airport, NM","KSAF",35.6171,-106.089
"Santa Rosa Route 66 Airport, NM","KSXU",34.93,-104.65
"Sierra Blanca Regional Airport, NM","KSRR",33.4628,-105.535
"Socorro Municipal Airport, NM","KONM",34.0225,-106.903
"Taos, Taos Regional Airport, NM","KSKX",36.4582,-105.672
"Truth Or Consequences, Truth Or Consequences Municipal Airport, NM","KTCS",33.2369,-107.272
"Tucumcari Municipal Airport, NM","KTCC",35.1828,-103.603
"Battle Mountain - Lander County Airport, NV","KBAM",40.599,-116.874
"Boulder City Municipal Airport, NV","KBVU",35.95,-114.87
"Carson City Airport, NV","KCXP",39.1922,-119.734
"Elko, Elko Regional Airport, NV","KEKO",40.8249,-115.792
"Ely, Ely Airport, NV","KELY",39.2997,-114.842
"Eureka Airport ASOS, NV","KP68",39.60139,-116.00556
"Eureka Airport AWOS, NV","K05U",39.60209,-116.00625
"Fallon, Naval Air Station, NV","KNFL",39.4166,-118.701
"Hawthorne Industrial Airport, NV","KHTH",38.5444,-118.634
"Las Vegas - Henderson Executive Airport, NV","KHND",35.9728,-115.134
"Harry Reid International Airport, NV","KLAS",36.0801,-115.152
"Las Vegas, North Las Vegas Airport, NV","KVGT",36.2107,-115.194
"Lovelock, Derby Field Airport, NV","KLOL",40.0664,-118.565
"Mercury, Desert Rock Airport, NV","KDRA",36.6194,-116.033
"Minden-Tahoe Airport, NV","KMEV",39.0003,-119.751
"Nellis AFB - Indian Springs Auxiliary Airfield, NV","KINS",36.5872,-115.673
"Nellis Air Force Base, NV","KLSV",36.2362,-115.034
"Reno, Reno Tahoe International Airport, NV","KRNO",39.4991,-119.768
"Reno/Stead, NV","KRTS",39.67,-119.88
"Tonopah, Tonopah Airport, NV","KTPH",38.0602,-117.087
"Winnemucca, Winnemucca Municipal Airport, NV","KWMC",40.8966,-117.806
"Albany International Airport, NY","KALB",42.7483,-73.8017
"Binghamton, Binghamton Regional Airport, NY","KBGM",42.2087,-75.9798
"Buffalo, Greater Buffalo International Airport, NY","KBUF",42.9405,-78.7322
"Cattaraugus County-Olean Airport, NY","KOLE",42.2412,-78.3714
"Cortland County-Chase Field, NY","KN03",42.5926,-76.2149
"Dansville, Dansville Municipal Airport, NY","KDSV",42.5709,-77.7131
"Dunkirk, Chautauqua County / Dunkirk Airport, NY","KDKK",42.4933,-79.272
"Unknown Station","KHTO",40.9596,-72.2518
"Elmira, Elmira / Corning Regional Airport, NY","KELM",42.1599,-76.8916
"Farmingdale - Republic Airport, NY","KFRG",40.7288,-73.4134
"Fort Drum / Wheeler-Sack U. S. Army Airfield, NY","KGTB",44.0556,-75.7195
"Fulton, Oswego County Airport, NY","KFZY",43.3508,-76.3881
"Genesee County Airport, NY","KGVQ",43.0317,-78.1676
"Glens Falls, Floyd Bennett Memorial Airport, NY","KGFL",43.3412,-73.6103
"Griffiss Air Force Base / Rome, NY","KRME",43.2338,-75.407
"Islip, Long Island Mac Arthur Airport, NY","KISP",40.7952,-73.1002
"Ithaca, Ithaca Tompkins Regional Airport, NY","KITH",42.491,-76.4584
"Jamestown, Chautauqua County/Jamestown Airport, NY","KJHW",42.1534,-79.258
"Fulton County Airport, NY","KNY0",42.99819,-74.32955
"Massena, Massena International-Richards Field, NY","KMSS",44.9358,-74.8456
"Montauk, Montauk Airport, NY","KMTP",41.0765,-71.9208
"Montgomery, Orange County Airport, NY","KMGJ",41.51,-74.2646
"Monticello, Sullivan County International Airport, NY","KMSV",41.7016,-74.795
"New York City, Central Park, NY","KNYC",40.78,-73.97
"New York Downtown Manhattan, NY","KJRB",40.7,-74.02
"New York, Kennedy International Airport, NY","KJFK",40.6398,-73.7789
"New York, La Guardia Airport, NY","KLGA",40.7772,-73.8726
"Newburgh / Stewart, NY","KSWF",41.5041,-74.1048
"Niagara Falls, Niagara Falls International Airport, NY","KIAG",43.1073,-78.9462
"Ogdensburg International Airport, NY","KOGS",44.6819,-75.4655
"Penn Yan, Penn Yan Airport, NY","KPEO",42.6371,-77.0529
"Plattsburgh International Airport , NY","KPBG",44.6509,-73.4681
"Potsdam Municipal Airport/Damon Field, NY","KPTD",44.6767,-74.9484
"Poughkeepsie, Dutchess County Airport, NY","KPOU",41.6266,-73.8842
"Rochester, Greater Rochester International Airport, NY","KROC",43.1189,-77.6724
"Saranac Lake, Adirondack Regional Airport, NY","KSLK",44.3853,-74.2062
"Schenectady Airport, NY","KSCH",42.8525,-73.9289
"Shirley, Brookhaven Airport, NY","KHWV",40.8219,-72.8694
"Skaneateles Aero Drome, NY","K6B9",42.914,-76.4408
"Syracuse, Syracuse Hancock International Airport, NY","KSYR",43.1112,-76.1063
"The Gabreski Airport, NY","KFOK",40.8437,-72.6318
"Watertown, Watertown International Airport, NY","KART",43.9919,-76.0217
"Williamson-Sodus Airport, NY","KSDC",43.2347,-77.121
"Wellsville, Wellsville Municipal Airport, NY","KELZ",42.1095,-77.99
"White Plains - Westchester County Airport, NY","KHPN",41.067,-73.7076
"Akron Canton Regional Airport, OH","KCAK",40.9161,-81.4422
"Akron, Akron Fulton International Airport, OH","KAKR",41.0375,-81.4669
"Ashtabula - Northeast Ohio Regional Airport, OH","KHZY",41.778,-80.6955
"Batavia Clermont County Airport, OH","KI69",39.0784,-84.2102
"Bellefontaine Regional Airport, OH","KEDJ",40.3723,-83.819
"Butler County Regional Airport, OH","KHAO",39.3638,-84.522
"Cambridge Municipal Airport, OH","KCDI",39.975,-81.5776
"Chillicothe Ross County Airport, OH","KRZT",39.4404,-83.0231
"Cincinnati W Airport, OH","KI67",39.2589,-84.7743
"Cincinnati, Cincinnati Municipal Airport Lunken Field, OH","KLUK",39.1033,-84.4186
"Cleveland / Cuyahoga, OH","KCGF",41.5651,-81.4864
"Cleveland Hopkins International Airport, OH","KCLE",41.4117,-81.8498
"Cleveland, Burke Lakefront Airport, OH","KBKL",41.5175,-81.6833
"Columbus, Bolton Field Airport, OH","KTZR",39.9012,-83.1369
"Columbus, Ohio State University Airport, OH","KOSU",40.0798,-83.073
"Dayton / Wright-Patterson Air Force Base, OH","KFFO",39.8261,-84.0483
"Dayton, Cox Dayton International Airport, OH","KDAY",39.9024,-84.2194
"Dayton, Dayton-Wright Brothers Airport, OH","KMGY",39.589,-84.2249
"Defiance, Defiance Memorial Airport, OH","KDFI",41.3375,-84.4288
"Delaware Municipal Airport, OH","KDLZ",40.2797,-83.1148
"Fayette County Airport, OH","KI23",39.5704,-83.4205
"Findlay, Findlay Airport, OH","KFDY",41.0135,-83.6687
"Greater Portsmouth Regional Airport, OH","KPMH",38.8405,-82.8473
"Hook Field Municipal Airport, OH","KMWO",39.531,-84.3953
"John Glenn Columbus International Airport, OH","KCMH",39.998,-82.8919
"Knox County Airfield, OH","K4I3",40.3289,-82.5261
"Lancaster, Fairfield County Airport, OH","KLHQ",39.7556,-82.6571
"Lewis A. Jackson Regional Airport, OH","KI19",39.69352,-83.98958
"Lima, Lima Allen County Airport, OH","KAOH",40.7069,-84.0267
"London Madison County Airport, OH","KUYF",39.9327,-83.462
"Lorain / Elyria, Lorain County Regional Airport, OH","KLPR",41.3443,-82.1776
"Mansfield - Mansfield Lahm Regional Airport, OH","KMFD",40.8214,-82.5166
"Marion, Marion Municipal Airport, OH","KMNN",40.6162,-83.0635
"Marysville Union County Airport, OH","KMRT",40.2247,-83.3516
"Miami University Airport, OH","KOXD",39.5023,-84.7844
"New Philadelphia, Harry Clever Field, OH","KPHD",40.4709,-81.4197
"Newark, Newark Heath Airport, OH","KVTA",40.0247,-82.4618
"OHIO U/ATHEN-ALBANY, OH","KUNI",39.211,-82.2314
"Ottawa Putnam County Airport, OH","KOWX",41.0356,-83.982
"Port Clinton Carl R Keller Field Airport, OH","KPCW",41.5163,-82.8687
"Portage County Airport, OH","KPOV",41.2102,-81.2516
"Rickenbacker Air National Guard Base, OH","KLCK",39.8138,-82.9278
"Springfield, Springfield-Beckley Municipal Airport, OH","KSGH",39.8403,-83.8402
"Toledo - Toledo Executive Airport, OH","KTDZ",41.5649,-83.4823
"Toledo - Toledo Express Airport, OH","KTOL",41.5868,-83.8078
"Urbana Grimes Field, OH","KI74",40.1326,-83.7534
"Versailles Darke County Airport, OH","KVES",40.2044,-84.5319
"Warren County Airport, OH","KI68",39.46217,-84.25184
"Wauseon Fulton County Airport, OH","KUSE",41.6101,-84.1272
"Willoughby, OH","KLNN",41.684,-81.3897
"Wilmington, Airborne Airpark Airport, OH","KILN",39.4279,-83.7921
"Wooster, Wayne County Airport, OH","KBJJ",40.8748,-81.8883
"Youngstown, Youngstown-Warren Regional Airport, OH","KYNG",41.2607,-80.6791
"Zanesville, Zanesville Municipal Airport, OH","KZZV",39.9444,-81.8921
"Ada, Ada Municipal Airport, OK","KADH",34.8043,-96.6713
"Altus Air Force Base, OK","KLTS",34.6671,-99.2667
"Altus, Altus/Quartz Mountain Regional Airport, OK","KAXS",34.69795,-99.3385
"Alva, Alva Regional Airport, OK","KAVK",36.7732,-98.6699
"Ardmore, Ardmore Downtown Executive Airport, OK","K1F0",34.14694,-97.1225
"Ardmore, Ardmore Municipal Airport, OK","KADM",34.30301,-97.01963
